"ID"	"Title"	"Path"
"030_kvaa_2004_tau_104_en.px"	"Candidates by municipality in Municipal elections 2004, Satakunta constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_106_en.px"	"Candidates by municipality in Municipal elections 2004, Hme constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_107_en.px"	"Candidates by municipality in Municipal elections 2004, Pirkanmaa constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_108_en.px"	"Candidates by municipality in Municipal elections 2004, Kymi constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_109_en.px"	"Candidates by municipality in Municipal elections 2004, South Savo constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_110_en.px"	"Candidates by municipality in Municipal elections 2004, North Savo constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_111_en.px"	"Candidates by municipality in Municipal elections 2004, North Karelia constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_112_en.px"	"Candidates by municipality in Municipal elections 2004, Vaasa constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_113_en.px"	"Candidates by municipality in Municipal elections 2004, Central Finland constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_114_en.px"	"Candidates by municipality in Municipal elections 2004, Oulu constituency"	"vaa/kvaa/2004_03"
"030_kvaa_2004_tau_115_en.px"	"Candidates by municipality in Municipal elections 2004, Lapland constituency"	"vaa/kvaa/2004_03"
"040_kvaa_2004_tau_101_en.px"	"Candidates by voting district in Municipal elections 2004, Helsinki constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_102_en.px"	"Candidates by voting district in Municipal elections 2004, Uusimaa constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_103_en.px"	"Candidates by voting district in Municipal elections 2004, Varsinais-Suomi constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_104_en.px"	"Candidates by voting district in Municipal elections 2004, Satakunta constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_106_en.px"	"Candidates by voting district in Municipal elections 2004, Hme constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_107_en.px"	"Candidates by voting district in Municipal elections 2004, Pirkanmaa constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_108_en.px"	"Candidates by voting district in Municipal elections 2004, Kymi constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_109_en.px"	"Candidates by voting district in Municipal elections 2004, South Savo constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_110_en.px"	"Candidates by voting district in Municipal elections 2004, North Savo constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_111_en.px"	"Candidates by voting district in Municipal elections 2004, North Karelia constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_112_en.px"	"Candidates by voting district in Municipal elections 2004, Vaasa constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_113_en.px"	"Candidates by voting district in Municipal elections 2004, Central Finland constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_114_en.px"	"Candidates by voting district in Municipal elections 2004, Oulu constituency"	"vaa/kvaa/2004_04"
"040_kvaa_2004_tau_115_en.px"	"Candidates by voting district in Municipal elections 2004, Lapland constituency"	"vaa/kvaa/2004_04"
"050_kvaa_2004_tau_101_en.px"	"Municipal elections 2004, data on voting"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_102_en.px"	"Municipal elections 2004, support for parties"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_103_en.px"	"Municipal elections 2004, number of elected councillors"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_106_en.px"	"Number and percentage shares of votes by party, voting turnout by constituency in Municipal elections 2004"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_107_en.px"	"Number and percentage shares of elected councillors by party and constituency in Municipal elections 2004"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_109_en.px"	"Age distribution of elected councillors by sex and party in Municipal elections 2004"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_110_en.px"	"Age distribution of elected councillors by sex and constituency in Municipal elections 2004"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_111_en.px"	"Number of votes cast for parties, voting turnout, and number of elected councillors by municipality in Municipal elections 2004 and change from the previous elections"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_112_en.px"	"Number of elected councillors and percentage shares by party and constituency in Municipal elections 2004"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_114_en.px"	"Number of votes cast for the parties and number of councillors by municipality (minor parties), invalid ballots and advance voters in Municipal elections in 2004"	"vaa/kvaa/2004_05"
"050_kvaa_2004_tau_116_en.px"	"Persons entitled to vote and persons who voted by sex, valid ballots, municipal councillors and advance votes by party and the number of voting districts and invalid ballots by municipality in the Municipal elections in 2004"	"vaa/kvaa/2004_05"
"210_kvaa_2008_2009-11-02_tau_108_en.px"	"Candidates by municipality in Municipal elections 2008, Helsinki constituency"	"vaa/kvaa/2008_03"
"220_kvaa_2008_2009-11-02_tau_109_en.px"	"Candidates by municipality in Municipal elections 2008, Uusimaa constituency"	"vaa/kvaa/2008_03"
"230_kvaa_2008_2009-11-02_tau_110_en.px"	"Candidates by municipality in Municipal elections 2008, Varsinais-Suomi constituency"	"vaa/kvaa/2008_03"
"240_kvaa_2008_2009-11-02_tau_111_en.px"	"Candidates by municipality in Municipal elections 2008, Satakunta constituency"	"vaa/kvaa/2008_03"
"260_kvaa_2008_2009-11-02_tau_113_en.px"	"Candidates by municipality in Municipal elections 2008, Hme constituency"	"vaa/kvaa/2008_03"
"270_kvaa_2008_2009-11-02_tau_114_en.px"	"Candidates by municipality in Municipal elections 2008, Pirkanmaa constituency"	"vaa/kvaa/2008_03"
"280_kvaa_2008_2009-11-02_tau_115_en.px"	"Candidates by municipality in Municipal elections 2008, Kymi constituency"	"vaa/kvaa/2008_03"
"290_kvaa_2008_2009-11-02_tau_116_en.px"	"Candidates by municipality in Municipal elections 2008, South Savo constituency"	"vaa/kvaa/2008_03"
"300_kvaa_2008_2009-11-02_tau_117_en.px"	"Candidates by municipality in Municipal elections 2008, North Savo constituency"	"vaa/kvaa/2008_03"
"310_kvaa_2008_2009-11-02_tau_118_en.px"	"Candidates by municipality in Municipal elections 2008, North Karelia constituency"	"vaa/kvaa/2008_03"
"320_kvaa_2008_2009-11-02_tau_119_en.px"	"Candidates by municipality in Municipal elections 2008, Vaasa constituency"	"vaa/kvaa/2008_03"
"330_kvaa_2008_2012-10-12_tau_120_en.px"	"Candidates by municipality in Municipal elections 2008, Central Finland constituency"	"vaa/kvaa/2008_03"
"340_kvaa_2008_2009-11-02_tau_121_en.px"	"Candidates by municipality in Municipal elections 2008, Oulu constituency"	"vaa/kvaa/2008_03"
"350_kvaa_2008_2009-11-02_tau_122_en.px"	"Candidates by municipality in Municipal elections 2008, Lapland constituency"	"vaa/kvaa/2008_03"
"410_kvaa_2008_2009-11-02_tau_123_en.px"	"Candidates by voting district in Municipal elections 2008, Helsinki constituency"	"vaa/kvaa/2008_04"
"420_kvaa_2008_2009-11-02_tau_124_en.px"	"Candidates by voting district in Municipal elections 2008, Uusimaa constituency"	"vaa/kvaa/2008_04"
"430_kvaa_2008_2009-11-02_tau_125_en.px"	"Candidates by voting district in Municipal elections 2008, Varsinais-Suomi constituency"	"vaa/kvaa/2008_04"
"440_kvaa_2008_2009-11-02_tau_126_en.px"	"Candidates by voting district in Municipal elections 2008, Satakunta constituency"	"vaa/kvaa/2008_04"
"460_kvaa_2008_2009-11-02_tau_127_en.px"	"Candidates by voting district in Municipal elections 2008, Hme constituency"	"vaa/kvaa/2008_04"
"470_kvaa_2008_2009-11-02_tau_128_en.px"	"Candidates by voting district in Municipal elections 2008, Pirkanmaa constituency"	"vaa/kvaa/2008_04"
"480_kvaa_2008_2009-11-02_tau_129_en.px"	"Candidates by voting district in Municipal elections 2008, Kymi constituency"	"vaa/kvaa/2008_04"
"490_kvaa_2008_2009-11-02_tau_130_en.px"	"Candidates by voting district in Municipal elections 2008, South Savo constituency"	"vaa/kvaa/2008_04"
"500_kvaa_2008_2009-11-02_tau_131_en.px"	"Candidates by voting district in Municipal elections 2008, North Savo constituency"	"vaa/kvaa/2008_04"
"510_kvaa_2008_2009-11-02_tau_132_en.px"	"Candidates by voting district in Municipal elections 2008, North Karelia constituency"	"vaa/kvaa/2008_04"
"520_kvaa_2008_2009-11-02_tau_133_en.px"	"Candidates by voting district in Municipal elections 2008, Vaasa constituency"	"vaa/kvaa/2008_04"
"530_kvaa_2008_2012-10-12_tau_134_en.px"	"Candidates by voting district in Municipal elections 2008, Central Finland constituency"	"vaa/kvaa/2008_04"
"540_kvaa_2008_2009-11-02_tau_135_en.px"	"Candidates by voting district in Municipal elections 2008, Oulu constituency"	"vaa/kvaa/2008_04"
"550_kvaa_2008_2009-11-02_tau_136_en.px"	"Candidates by voting district in Municipal elections 2008, Lapland constituency"	"vaa/kvaa/2008_04"
"610_kvaa_2008_2009-10-30_tau_137_en.px"	"Municipal elections 2008, data on voting"	"vaa/kvaa/2008_05"
"620_kvaa_2008_2009-10-30_tau_138_en.px"	"Municipal elections 2008, support for parties"	"vaa/kvaa/2008_05"
"630_kvaa_2008_2009-10-30_tau_139_en.px"	"Municipal elections 2008, number of elected councillors"	"vaa/kvaa/2008_05"
"640_kvaa_2008_2009-11-02_tau_140_en.px"	"Number and percentage shares of votes by party, voting turnout by constituency in Municipal elections 2008"	"vaa/kvaa/2008_05"
"650_kvaa_2008_2009-11-02_tau_141_en.px"	"Number and percentage shares of elected councillors by party and constituency in Municipal elections 2008"	"vaa/kvaa/2008_05"
"660_kvaa_2008_2009-11-02_tau_142_en.px"	"Age distribution of elected councillors by sex and party in Municipal elections 2008"	"vaa/kvaa/2008_05"
"670_kvaa_2008_2009-11-02_tau_143_en.px"	"Age distribution of elected councillors by sex and constituency in Municipal elections 2008"	"vaa/kvaa/2008_05"
"680_kvaa_2008_2009-11-02_tau_144_en.px"	"Number of votes cast for parties, voting turnout, and number of elected councillors by municipality in Municipal elections 2008 and change from the previous elections"	"vaa/kvaa/2008_05"
"700_kvaa_2008_2009-11-02_tau_146_en.px"	"Number of votes cast for the parties and number of councillors by municipality (minor parties), invalid ballots and advance voters in Municipal elections in 2008"	"vaa/kvaa/2008_05"
"710_kvaa_2008_2009-11-02_tau_147_en.px"	"Persons entitled to vote and persons who voted by sex, valid ballots, municipal councillors and advance votes by party and the number of voting districts and invalid ballots by municipality in the Municipal elections in 2008"	"vaa/kvaa/2008_05"
"720_kvaa_2008_2009-12-30_tau_148_en.px"	"Election statistics for female candidates by party and municipality in the Municipal elections 2008"	"vaa/kvaa/2008_05"
"730_kvaa_2008_2009-12-30_tau_149_en.px"	"Earlier council experience of elected municipal councillors by municipality type, sex and party in the Municipal elections 2008"	"vaa/kvaa/2008_05"
"740_kvaa_2008_2009-12-30_tau_150_en.px"	"Invalid ballots by reason and constituency in the Municipal elections 2008"	"vaa/kvaa/2008_05"
"750_kvaa_2008_2009-12-30_tau_151_en.px"	"Advance voters by polling station and constituency in the Municipal elections 2008"	"vaa/kvaa/2008_05"
"760_kvaa_2008_2009-12-30_tau_152_en.px"	"Voters who cast their ballots at Finnish embassies and ships by sex in the Municipal elections 2008"	"vaa/kvaa/2008_05"
"770_kvaa_2008_2009-12-30_tau_153_en.px"	"Foreigners entitled to vote and those who voted by constituency in the Municipal elections 2008"	"vaa/kvaa/2008_05"
"790_kvaa_2008_2013-03-14_tau_155_en.px"	"5.15. Names, votes, Candidates and council seats of the non-partisan voters assosations in Municipal elections 2008"	"vaa/kvaa/2008_05"
"810_kvaa_2008_2012-10-23_tau_150_en.px"	"6.1. Municipal elections 2008, analysis"	"vaa/kvaa/2008_06"
"110_kvaa_2008_2008-10-31_tau_103_en.px"	"Number of candidates by party, constituency and type of municipality in Municipal elections 2008"	"vaa/kvaa/2008_10"
"120_kvaa_2008_2008-10-31_tau_104_en.px"	"Age and sex distribution of candidates by party in Municipal elections 2008"	"vaa/kvaa/2008_10"
"130_kvaa_2008_2008-10-31_tau_105_en.px"	"Age distribution of candidates by party and sex in Municipal elections 2008"	"vaa/kvaa/2008_10"
"140_kvaa_2008_2008-10-31_tau_106_en.px"	"Age distribution of candidates by constituency and sex in Municipal elections 2008"	"vaa/kvaa/2008_10"
"150_kvaa_2008_2008-10-31_tau_107_en.px"	"Number and average age of candidates by party, constituency and municipality in Municipal elections 2008"	"vaa/kvaa/2008_10"
"210_kvaa_2012_tau_108_en.px"	"3.1. Candidates by municipality in Municipal elections 2012, Helsinki constituency"	"vaa/kvaa/2012_03"
"220_kvaa_2012_tau_109_en.px"	"3.2. Candidates by municipality in Municipal elections 2012, Uusimaa constituency"	"vaa/kvaa/2012_03"
"230_kvaa_2012_tau_110_en.px"	"3.3. Candidates by municipality in Municipal elections 2012, Varsinais-Suomi constituency"	"vaa/kvaa/2012_03"
"240_kvaa_2012_tau_111_en.px"	"3.4. Candidates by municipality in Municipal elections 2012, Satakunta constituency"	"vaa/kvaa/2012_03"
"260_kvaa_2012_tau_113_en.px"	"3.5. Candidates by municipality in Municipal elections 2012, Hme constituency"	"vaa/kvaa/2012_03"
"270_kvaa_2012_tau_114_en.px"	"3.6. Candidates by municipality in Municipal elections 2012, Pirkanmaa constituency"	"vaa/kvaa/2012_03"
"280_kvaa_2012_tau_115_en.px"	"3.7. Candidates by municipality in Municipal elections 2012, Kymi constituency"	"vaa/kvaa/2012_03"
"290_kvaa_2012_tau_116_en.px"	"3.8. Candidates by municipality in Municipal elections 2012, South Savo constituency"	"vaa/kvaa/2012_03"
"300_kvaa_2012_tau_117_en.px"	"3.9. Candidates by municipality in Municipal elections 2012, North Savo constituency"	"vaa/kvaa/2012_03"
"310_kvaa_2012_tau_118_en.px"	"3.10. Candidates by municipality in Municipal elections 2012, North Karelia constituency"	"vaa/kvaa/2012_03"
"320_kvaa_2012_tau_119_en.px"	"3.11. Candidates by municipality in Municipal elections 2012, Vaasa constituency"	"vaa/kvaa/2012_03"
"330_kvaa_2012_tau_120_en.px"	"3.12. Candidates by municipality in Municipal elections 2012, Central Finland constituency"	"vaa/kvaa/2012_03"
"340_kvaa_2012_tau_121_en.px"	"3.13. Candidates by municipality in Municipal elections 2012, Oulu constituency"	"vaa/kvaa/2012_03"
"350_kvaa_2012_tau_122_en.px"	"3.14. Candidates by municipality in Municipal elections 2012, Lapland constituency"	"vaa/kvaa/2012_03"
"410_kvaa_2012_tau_123_en.px"	"4.1. Candidates by voting district in Municipal elections 2012, Helsinki constituency"	"vaa/kvaa/2012_04"
"420_kvaa_2012_tau_124_en.px"	"4.2. Candidates by voting district in Municipal elections 2012, Uusimaa constituency"	"vaa/kvaa/2012_04"
"430_kvaa_2012_tau_125_en.px"	"4.3. Candidates by voting district in Municipal elections 2012, Varsinais-Suomi constituency"	"vaa/kvaa/2012_04"
"440_kvaa_2012_tau_126_en.px"	"4.4. Candidates by voting district in Municipal elections 2012, Satakunta constituency"	"vaa/kvaa/2012_04"
"460_kvaa_2012_tau_127_en.px"	"4.5. Candidates by voting district in Municipal elections 2012, Hme constituency"	"vaa/kvaa/2012_04"
"470_kvaa_2012_tau_128_en.px"	"4.6. Candidates by voting district in Municipal elections 2012, Pirkanmaa constituency"	"vaa/kvaa/2012_04"
"480_kvaa_2012_tau_129_en.px"	"4.7. Candidates by voting district in Municipal elections 2012, Kymi constituency"	"vaa/kvaa/2012_04"
"490_kvaa_2012_tau_130_en.px"	"4.8. Candidates by voting district in Municipal elections 2012, South Savo constituency"	"vaa/kvaa/2012_04"
"500_kvaa_2012_tau_131_en.px"	"4.9. Candidates by voting district in Municipal elections 2012, North Savo constituency"	"vaa/kvaa/2012_04"
"510_kvaa_2012_tau_132_en.px"	"4.10. Candidates by voting district in Municipal elections 2012, North Karelia constituency"	"vaa/kvaa/2012_04"
"520_kvaa_2012_tau_133_en.px"	"4.11. Candidates by voting district in Municipal elections 2012, Vaasa constituency"	"vaa/kvaa/2012_04"
"530_kvaa_2012_tau_134_en.px"	"4.12. Candidates by voting district in Municipal elections 2012, Central Finland constituency"	"vaa/kvaa/2012_04"
"540_kvaa_2012_tau_135_en.px"	"4.13. Candidates by voting district in Municipal elections 2012, Oulu constituency"	"vaa/kvaa/2012_04"
"550_kvaa_2012_tau_136_en.px"	"4.14. Candidates by voting district in Municipal elections 2012, Lapland constituency"	"vaa/kvaa/2012_04"
"610_kvaa_2012_tau_137_en.px"	"5.1. Municipal elections 2012, data on voting"	"vaa/kvaa/2012_05"
"620_kvaa_2012_tau_138_en.px"	"5.2. Municipal elections 2012, support for parties"	"vaa/kvaa/2012_05"
"630_kvaa_2012_tau_139_en.px"	"5.3. Numbers and percentage shares of elected councillors by party and constituency in Municipal elections 2012"	"vaa/kvaa/2012_05"
"640_kvaa_2012_tau_140_en.px"	"5.4. Numbers of votes cast for parties, voting turnout, and numbers of elected councillors by municipality in Municipal elections 2012 and change from previous elections"	"vaa/kvaa/2012_05"
"660_kvaa_2012_tau_142_en.px"	"5.5. Age distribution of elected councillors by sex and party in Municipal elections 2012"	"vaa/kvaa/2012_05"
"670_kvaa_2012_tau_143_en.px"	"5.6. Age distribution of elected councillors by sex and constituency in Municipal elections 2012"	"vaa/kvaa/2012_05"
"710_kvaa_2012_tau_147_en.px"	"5.7. Persons entitled to vote and persons who voted by sex, valid ballots, elected councillors and advance votes by party and number of invalid ballots by municipality in Municipal elections 2012"	"vaa/kvaa/2012_05"
"720_kvaa_2012_tau_148_en.px"	"5.8. Election statistics for candidates by party and municipality and sex in Municipal elections 2012"	"vaa/kvaa/2012_05"
"730_kvaa_2012_tau_149_en.px"	"5.9. Earlier council experience of elected municipal councillors by type of municipality, sex and party in Municipal elections 2012"	"vaa/kvaa/2012_05"
"740_kvaa_2012_tau_150_en.px"	"5.10. Discarded ballots by reason and constituency in Municipal elections 2012"	"vaa/kvaa/2012_05"
"760_kvaa_2012_tau_152_en.px"	"5.12. Voters who cast their ballots at Finnish embassies and ships by sex in Municipal elections 2012"	"vaa/kvaa/2012_05"
"770_kvaa_2012_tau_153_en.px"	"5.13. Foreigners entitled to vote and those who voted by constituency and sex in Municipal elections 2012"	"vaa/kvaa/2012_05"
"780_kvaa_2012_tau_154_en.px"	"5.14. Names, votes, Candidates and council seats of the non-partisan voters assosations in Municipal elections 2012"	"vaa/kvaa/2012_05"
"810_kvaa_2012_2012-11-02_tau_150_en.px"	"6.1. Municipal elections 2012, analysis"	"vaa/kvaa/2012_06"
"910_kvaa_2012_tau_160_en.px"	"7.1. Municipal elections 2012, data on voting by region"	"vaa/kvaa/2012_07"
"920_kvaa_2012_tau_161_en.px"	"7.2. Municipal elections 2012, support for parties by region"	"vaa/kvaa/2012_07"
"930_kvaa_2012_tau_162_en.px"	"7.3. Numbers and percentage shares of elected councillors by party and region in Municipal elections 2012"	"vaa/kvaa/2012_07"
"110_kvaa_2012_tau_103.px"	"2.1. Number of candidates by party, constituency and type of municipality in Municipal elections 2012"	"vaa/kvaa/2012_10"
"120_kvaa_2012_tau_104.px"	"2.2. Age and sex distribution of candidates by party in Municipal elections 2012"	"vaa/kvaa/2012_10"
"130_kvaa_2012_tau_105.px"	"2.3. Age distribution of candidates by party and sex in Municipal elections 2012"	"vaa/kvaa/2012_10"
"140_kvaa_2012_tau_106.px"	"2.4. Age distribution of candidates by constituency and sex in Municipal elections 2012"	"vaa/kvaa/2012_10"
"150_kvaa_2012_tau_107.px"	"2.5. Age distribution of candidates by constituency and sex in Municipal elections 2012"	"vaa/kvaa/2012_10"
"010_kvaa_2012_tau_101_en.px"	"1.1. Municipal elections 1976-2012, data on voting"	"vaa/kvaa/kvaa_as"
"020_kvaa_2012_tau_102_en.px"	"1.2. Municipal elections 1976-2012, support for parties"	"vaa/kvaa/kvaa_as"
"km_ku_en.px"	"1. Election map data by municipality - Municipal elections 2012"	"vaa/kvaa/kvaa_kar"
"km_va_en.px"	"2. Election map data by constituency - Municipal elections 2012"	"vaa/kvaa/kvaa_kar"
"km_vp_ku_en.px"	"3. Election map data by constituency and municipality - Municipal elections 2012"	"vaa/kvaa/kvaa_kar"
"xx1_paak_en.px"	"4.1. Election map data by voting district in the Municipal elections 2012, Greater Helsinki region."	"vaa/kvaa/kvaa_kar"
"xx2_tamp_en.px"	"4.2. Election map data by voting district in the Municipal elections 2012, Tampere."	"vaa/kvaa/kvaa_kar"
"xx3_turk_en.px"	"4.3. Election map data by voting district in the Municipal elections 2012, Turku."	"vaa/kvaa/kvaa_kar"
"xx4_oulu_en.px"	"4.4. Election map data by voting district in the Municipal elections 2012, Oulu."	"vaa/kvaa/kvaa_kar"
"xx5_jyva_en.px"	"4.5. Election map data by voting district in the Municipal elections 2012, Jyvskyl."	"vaa/kvaa/kvaa_kar"
"xx6_laht_en.px"	"4.6. Election map data by voting district in the Municipal elections 2012, Lahti."	"vaa/kvaa/kvaa_kar"
"xx7_kuop_en.px"	"4.7. Election map data by voting district in the Municipal elections 2012, Kuopio."	"vaa/kvaa/kvaa_kar"
"xx8_kouv_en.px"	"4.8. Election map data by voting district in the Municipal elections 2012, Kouvola."	"vaa/kvaa/kvaa_kar"
"xx9_pori_en.px"	"4.9. Election map data by voting district in the Municipal elections 2012, Pori."	"vaa/kvaa/kvaa_kar"
"110_pvaa_tau_101_en.px"	"1.1. Number and proportion of votes cast for the candidates in Presidential election 2006, first round."	"vaa/pvaa/pvaa_2006"
"110_pvaa_tau_102_en.px"	"1.2. Number and proportion of votes cast for the candidates in the second round in Presidential election 2006, first and second round."	"vaa/pvaa/pvaa_2006"
"120_pvaa_tau_103_en.px"	"2.1. Voting data in Presidential election 2006, first round."	"vaa/pvaa/pvaa_2006"
"120_pvaa_tau_104_en.px"	"2.2. Voting data in Presidential election 2006, second round."	"vaa/pvaa/pvaa_2006"
"110_pvaa_tau_101_en.px"	"1.1. Number and proportion of votes cast for the candidates in Presidential election 2012, first round."	"vaa/pvaa/pvaa_2012"
"112_pvaa_tau_102_en.px"	"1.2. Number and proportion of votes cast for the candidates in the second round in Presidential election 2012, first and second round."	"vaa/pvaa/pvaa_2012"
"120_pvaa_tau_103_en.px"	"2.1. Voting data in Presidential election 2012, first round."	"vaa/pvaa/pvaa_2012"
"122_pvaa_tau_104_en.px"	"2.2. Voting data in Presidential election 2012, second round."	"vaa/pvaa/pvaa_2012"
"130_pvaa_tau_105_en.px"	"3. Number of votes cast for the candidates in the Presidential election 2012, first round, compared to the number of votes cast for the corresponding party in the Parliamentary elections 2011."	"vaa/pvaa/pvaa_2012"
"km_ku_en.px"	"1. Election map data by municipality - Presidential election 2012."	"vaa/pvaa/pvaa_kar"
"km_va_en.px"	"2. Election map data by constituency - Presidential election 2012."	"vaa/pvaa/pvaa_kar"
"km_vp_ku_en.px"	"3. Election map data by municipality and constituency - Presidential election 2012."	"vaa/pvaa/pvaa_kar"
"xx1_paak_en.px"	"4.1. Election map data by voting district in the Presidential election 2012, Greater Helsinki region."	"vaa/pvaa/pvaa_kar"
"xx2_tamp_en.px"	"4.2. Election map data by voting district in the Presidential election 2012, Tampere."	"vaa/pvaa/pvaa_kar"
"xx3_turk_en.px"	"4.3. Election map data by voting district in the Presidential election 2012, Turku."	"vaa/pvaa/pvaa_kar"
"xx4_oulu_en.px"	"4.4. Election map data by voting district in the Presidential election 2012, Oulu."	"vaa/pvaa/pvaa_kar"
"xx5_jyva_en.px"	"4.5. Election map data by voting district in the Presidential election 2012, Jyvskyl."	"vaa/pvaa/pvaa_kar"
"xx6_laht_en.px"	"4.6. Election map data by voting district in the Presidential election 2012, Lahti."	"vaa/pvaa/pvaa_kar"
"xx7_kuop_en.px"	"4.7. Election map data by voting district in the Presidential election 2012, Kuopio."	"vaa/pvaa/pvaa_kar"
"xx8_kouv_en.px"	"4.8. Election map data by voting district in the Presidential election 2012, Kouvola."	"vaa/pvaa/pvaa_kar"
"xx9_pori_en.px"	"4.9. Election map data by voting district in the Presidential election 2012, Pori."	"vaa/pvaa/pvaa_kar"
"010_adopt_tau_101_en.px"	"Adoptions by country of birth, age and sex of children and type of adoption 1987 - 2014"	"vrm/adopt"
"010_kans_tau_101_en.px"	"Citizenships granted according to country of previous citizenship 1990 - 2014"	"vrm/kans"
"010_kuol_tau_101.px"	"Deaths by age, sex and area 1987 - 2014"	"vrm/kuol"
"020_kuol_tau_102.px"	"Deaths by age and sex 1980 - 2014"	"vrm/kuol"
"030_kuol_tau_103.px"	"Deaths by sex 1751 - 2014"	"vrm/kuol"
"040_kuol_tau_104.px"	"Infant mortality 1751 - 2014"	"vrm/kuol"
"050_kuol_tau_105.px"	"Life table 1986 - 2013"	"vrm/kuol"
"060_kuol_tau_106.px"	"Life expectancy at birth 1751 - 2013"	"vrm/kuol"
"065_kuol_tau_201.px"	"All vital statistics by area 1987 - 2014"	"vrm/kuol"
"070_kuol_tau_202.px"	"Vital statistics and population 1749 - 2014, Whole country"	"vrm/kuol"
"080_kuol_tau_203.px"	"Vital statistics by area 1980 - 2014"	"vrm/kuol"
"035_muutl_tau_106.px"	"Intermunicipal in-migration, out-migration and net migration by age and sex 1987 - 2014"	"vrm/muutl"
"040_muutl_tau_104.px"	"Immigration and emigration by age, sex and area 1987 - 2014"	"vrm/muutl"
"050_muutl_tau_105_en.px"	"Immigration and emigration by country of exit and entry and by age and sex 1987 - 2014"	"vrm/muutl"
"055_muutl_tau_107_en.px"	"Immigration and emigration by country of exit and entry and by age, sex and nationality 1987 - 2014"	"vrm/muutl"
"060_muutl_tau_201.px"	"All vital statistics by area 1987 - 2014"	"vrm/muutl"
"070_muutl_tau_202.px"	"Vital statistics and population 1749 - 2014, Whole country"	"vrm/muutl"
"080_muutl_tau_203.px"	"Vital statistics by area 1980 - 2014"	"vrm/muutl"
"010_perh_tau_101.px"	"Families by family type and number of children by area 1992 - 2014"	"vrm/perh"
"020_perh_tau_102.px"	"Population by age, sex and family status 2005 - 2014"	"vrm/perh"
"025_perh_tau_110.px"	"Persons with families by family type, age and sex and area 1992 - 2014"	"vrm/perh"
"030_perh_tau_111.px"	"Children by age group and type of family 1992 - 2014"	"vrm/perh"
"035_perh_tau_112.px"	"Families by type of family, number of persons in families and by area 1992 - 2014"	"vrm/perh"
"040_perh_tau_109.px"	"Families by type, average size and number of persons by area 2006 - 2014"	"vrm/perh"
"050_perh_tau_103.px"	"Families by type, age of spouses/parents and number of children aged 6 or under in family 2002 - 2013"	"vrm/perh"
"060_perh_tau_104_en.px"	"Citizenship of foreign spouses and cohabiting partners of Finnish men 2002 - 2013"	"vrm/perh"
"070_perh_tau_105_en.px"	"Citizenship of foreign spouses and cohabiting partners of Finnish women 2002 - 2013"	"vrm/perh"
"080_perh_tau_106_en.px"	"Country of birth of foreign-born spouses and cohabiting partners of men born in Finland 2002 - 2013"	"vrm/perh"
"090_perh_tau_107_en.px"	"Country of birth of foreign-born spouses and cohabiting partners of women born in Finland 2002 - 2013"	"vrm/perh"
"010_ssaaty_tau_101.px"	"Changes in marital status 1965 - 2014"	"vrm/ssaaty"
"020_ssaaty_tau_102_en.px"	"Marriages by citizenship 1987 - 2014, wife or both spouses permanently resident in Finland"	"vrm/ssaaty"
"030_ssaaty_tau_103_en.px"	"Marriages by citizenship 1987 - 2014, husband or both spouses permanently resident in Finland"	"vrm/ssaaty"
"035_ssaaty_tau_106.px"	"Marriages by age, sex and area 1987 - 2014"	"vrm/ssaaty"
"040_ssaaty_tau_104_en.px"	"Divorces by country of birth 1987 - 2014, wife or both spouses permanently resident in Finland"	"vrm/ssaaty"
