"ID"	"Label"
"nama_t20_21_k"	"Cross-classification of fixed assets by industry and by non-financial fixed asset - volumes"
"hrst_st_rsec2"	"Employed HRST by category, NACE Rev. 2 activity and NUTS 1 regions (from 2008 onwards)"
"agr_r_accts"	"Agricultural accounts according to EAA 97 Rev.1.1 by NUTS 2 regions"
"nama_t20_21_c"	"Cross-classification of fixed assets by industry and by non-financial fixed asset - current prices"
"iww_go_atygof07"	"Transport by type of good (country/regional flows 1982-2007)"
"naio_10_pyp15"	"Supply table at basic prices incl. transformation into purchasers' prices (previous years prices)"
"ef_pmsluraplsu"	"Slurry application as % of the UAA: number of holdings and areas by  economic size  (SO in euros...."
"migr_acqs"	"Residents who acquired citizenship as a share of resident non-citizens by former citizenship and...."
"naio_10_pyp16"	"Use table at purchasers' prices (previous years prices)"
"apri_pi00_outm"	"Price indices of agricultural products, output (2000 = 100) - monthly data"
"rail_eq_pa_nca"	"Passenger railway vehicles, by category of vehicle"
"ipr_dfa_pop"	"Community designs per million population"
"isoc_tc_fbsupe"	"Fixed broadband - subscriptions and penetration"
"ilc_pnp1"	"At-risk-of-poverty rate of older people by sex and selected age groups (source: SILC)"
"ef_pmtilaa"	"Tillage methods: number of farms and  areas by size of arable area and NUTS 2 regions"
"ilc_pnp2"	"Relative median income ratio (65+) (source: SILC)"
"hlth_db_emseag"	"Percentage distribution of severities of disability by sex and age"
"lfst_hhindws"	"Number of persons by sex, age groups, household composition and working status (1 000)"
"apri_pi00_outa"	"Price indices of agricultural products, output (2000 = 100) - annual data"
"ds_ds4bc"	"Data on barriers for purchasing services outside the country by activity (NACE sections/analytic...."
"met_e3em95r2"	"Employment (in persons)"
"inn_cis8_pub"	"Public funding in the enterprises by NACE Rev. 2 activity and size class"
"apri_pi00_outq"	"Price indices of agricultural products, output (2000 = 100) - quarterly data"
"isoc_ci_ac_i"	"Internet activities - individuals"
"sbs_cre_pintrex"	"Interests receivable and similar income by product"
"lfsa_e2gps"	"Employed persons having a second job by sex and professional status of both jobs (1 000)"
"isoc_ci_ac_e"	"Internet activities - enterprises (NACE Rev. 1.1 activity)"
"educ_momo_dst"	"Students going abroad by level of education and destination"
"enpr_ecbop"	"ENP countries: balance of payments"
"lfsa_ewpsat"	"Employed persons working on Saturdays as a percentage of the total employment, by sex, age and p...."
"ef_ogardaa"	"Support for rural development: number of farms, agricultural area, standard output (SO) and live...."
"ef_ls_gzsheep"	"Sheep: number of farms and heads by size of farm (UAA) and size of sheep flock"
"irt_h_ddmr_q"	"Day-to-day rates for euro area countries - quarterly data"
"rd_p_persqual"	"Total R&D personnel and researchers by sectors of performance, educational attainment level and sex"
"lc_nhour_r2"	"Hours actually worked compared to hours paid - NACE Rev. 2"
"isoc_ci_cd_en2"	"Enterprises - computers: devices and communication systems (NACE Rev. 2 activity)"
"teina426_r2"	"Gross value added - NACE Rev. 2: J - volumes"
"pat_us_ndom"	"Domestic ownership of foreign inventions in patents granted by the USPTO by priority year"
"tsdsc480"	"Tertiary educational attainment by sex, age group 30-34"
"ef_kvftaa"	"Key variables: area, livestock (LSU), labour force and standard output (SO) by type of farming (...."
"ipr_tr_si"	"Community trade mark (CTM) specialisation index"
"isoc_tc_sms"	"Telecommunication services: short message service (SMS)"
"naio_kp17i_r2"	"Input-output table (industry*industry) - constant prices (NACE Rev. 2)"
"sbs_na_1a_se_r2"	"Annual detailed enterprise statistics for services (NACE Rev. 2 H-N and S95)"
"nama_aux_cra"	"Purchasing power parities - annual data"
"ilc_di30c"	"Transitions of income within three years by decile"
"ilc_di30b"	"Transitions of income within two years by decile"
"ilc_di30a"	"Transitions of income within one year  by decile"
"DS-008573"	"Sold production, exports and imports for steel by PRODCOM list (NACE Rev. 1.1) - monthly data"
"earn_gr_isco"	"Average annual gross earnings by occupation"
"sbs_cre_tspe"	"Sector specific variables: Profit and loss account, balance sheet, additional accounting variables"
"irt_h_ddmr_a"	"Day-to-day rates for euro area countries - annual data"
"iss_11srmot"	"Motivation factors for backsourcing (2009-2011)"
"tsdsc470"	"Individuals' level of internet skills"
"educ_enrllng2"	"Students in ISCED 1-3 by number of modern foreign languages studied"
"apro_mt_lssheep"	"Sheep population - annual data"
"cdh_m_mov"	"National doctorate holders having lived or stayed abroad in the past 10 years by reason for retu...."
"educ_enrllng1"	"Students in ISCED 1-3 by modern foreign language studied"
"inn_cis4_bas"	"Basic economic information on the enterprises"
"pat_us_ntot"	"Patents granted by the USPTO by priority year"
"lfso_04sincna11"	"Number of self-employed persons who work for one single client or customer, by sex, age and econ...."
"irt_h_ddmr_m"	"Day-to-day rates for euro area countries - monthly data"
"nrg_124a"	"Imports - gas - annual data"
"tour_lfs6r2"	"Employed persons and employees by sex and full-time/part-time activity (NACE Rev. 2)"
"lfsa_epgan6"	"Full-time and part-time employment by sex, age and economic activity - NACE A6 (1983-2008, NACE ...."
"fish_ca_00"	"Catches - Total all fishing areas"
"lfsa_epgan2"	"Full-time and part-time employment by sex and economic activity (from 2008 onwards, NACE Rev. 2)...."
"rail_go_grpgood"	"Railway transport - Goods transported, by group of goods - from 2008 onwards based on NST 2007 (...."
"tipspd16"	"Private sector debt: loans by sectors, non-consolidated - million units of national currency"
"tipspd15"	"Private sector debt: loans, by sectors, non-consolidated - % of GDP"
"isoc_pibi_egovn2"	"Enterprises using internet for interaction with public authorities (NACE Rev. 2 activity)"
"hlth_co_dischnr"	"Non-residents among all hospital discharges, %"
"isoc_cisce_fp"	"Security facilities and procedures"
"ipr_dc_neu"	"Non EU co-ownership of Community designs (CD)"
"earn_ses_monthly"	"Structure of earnings survey: monthly earnings"
"tipspd10"	"Private sector debt, non-consolidated"
"tipsun20"	"Unemployment rate - annual data"
"htec_emp_nisced2"	"Employment in technology and knowledge-intensive sectors at the national level, by level of educ...."
"tipspd13"	"Private sector debt: debt securities by sectors, non-consolidated - % of GDP"
"tipspd14"	"Private sector debt: debt securities by sectors, non-consolidated - million units of national cu...."
"namq_10_a10"	"Gross value added and income A*10 industry breakdowns"
"env_wat_bal"	"Water use balance"
"hlth_dm110"	"Share of persons who cannot afford a personal car by level of activity limitation, sex and age"
"ilc_pns8"	"Dispersion around the at-risk-of-poverty threshold by sex and selected age groups (source: SILC)"
"educ_enrl8"	"Foreign students in tertiary education (ISCED 5-6) by country of citizenship"
"nrg_124m"	"Imports - gas - monthly data"
"inn_c611"	"Number of innovating enterprises considering the following objectives as very important, by NACE...."
"inn_c612"	"Number of innovating enterprises considering the following objectives as very important, by size...."
"ilc_pns6"	"At-risk-of-poverty rate for pensioners (source: SILC)"
"educ_enrl6"	"Students in tertiary education (ISCED 5-6) who are non-citizens, non-residents or with prior edu...."
"ilc_pns7"	"At-risk-of-poverty rate of older people by tenure status (source: SILC)"
"educ_enrl5"	"Tertiary students (ISCED 5-6) by field of education and sex"
"gov_q_ggdebt"	"Quarterly government debt"
"ilc_pns2"	"Relative median income ratio (60+) (source: SILC)"
"ilc_pns5"	"Relative median at-risk-of-poverty gap of elderly people (source: SILC)"
"nrg_123a"	"Imports - oil - annual data"
"ilc_pns4"	"Inequality of income distribution S80/S20 income quintile share ratio (source: SILC)"
"inn_cis6_sou"	"Highly important source of information for innovation during 2006-2008"
"ilc_pns1"	"At-risk-of-poverty rate of older people, by age and sex (source: SILC)"
"ef_lu_aliplant"	"Industrial plants: number of farms and areas by size of farm (UAA) and size of industrial plant area"
"sbs_mlenv_sc_r2"	"Multiannual enterprises statistics on environmental protection expenditure by size class for ind...."
"agr_r_landuse"	"Land use by NUTS 2 regions"
"hlth_cd_acdr"	"Causes of death by NUTS 2 regions - crude death rate per 100 000 inhabitants - annual data"
"tipspd26"	"Private sector debt: loans, by sectors, consolidated - million units of national currency"
"isoc_cimobe_use"	"Business use of mobile connection to the internet"
"sts_copi_a"	"Construction cost (or producer prices), new residential buildings - annual data (2010 = 100)"
"acf_d_eq1"	"Reasons for partial success or lack of success in obtaining equity finance, by type of enterpris...."
"tipspd20"	"Private sector debt, consolidated - % of GDP"
"tipsun30"	"Unemployment rate - quarterly data, seasonally adjusted"
"tipspd23"	"Private sector debt: debt securities, by sectors, consolidated - % of GDP"
"hrst_st_nuneage"	"Unemployed persons by HRST category and age"
"tipspd24"	"Private sector debt: debt securities, by sectors, consolidated - million units of national currency"
"tour_occ_arnat"	"Arrivals at tourist accommodation establishments"
"tipspd25"	"Private sector debt: loans, by sectors, consolidated - % of GDP"
"hlth_dm100"	"Share of persons who cannot afford a washing machine by level of activity limitation, sex and age"
"educ_uoe_enrt01"	"Students enrolled in tertiary education by education level, programme orientation, sex, type of ...."
"rail_tf_netseg10"	"Traffic flow of trains on the rail network (number of trains, 2010 data)"
"educ_uoe_enrt02"	"Students enrolled in tertiary education by education level, programme orientation, sex and age"
"nrg_123m"	"Imports - oil - monthly data"
"isoc_ec_eseln2"	"Enterprises selling via internet and/or networks other than internet (NACE Rev. 2 activity)"
"nrg_126a"	"Imports - renewables - annual data"
"naida_10_pe"	"Employment and population -  selected international annual data"
"lfsa_eisn2"	"Employment by occupation and economic activity (from 2008 onwards, NACE Rev. 2) - 1 000"
"inn_eff"	"Effects of innovation during 1998-2000"
"tus_00selfstat"	"Time spent, participation time and participation rate in the main activity by sex and self-decla...."
"hlth_co_dischls"	"Hospital discharges and length of stay for inpatient and curative care"
"tipsna70"	"Real labour productivity per person employed - annual data"
"tipsna71"	"Real labour productivity per person employed - quarterly data"
"crim_gen_reg"	"Crimes recorded by the police - NUTS 3 regions"
"ei_bsbu_q_r2"	"Construction - quarterly data"
"sts_copi_q"	"Construction cost (or producer prices), new residential buildings - quarterly data (2010 = 100)"
"ef_lsothercow"	"Other cows: number of farms and heads and fodder crops by agricultural size of farm (UAA) and si...."
"ef_pmhouspigec"	"Animal housing - pigs: number of farms and places by pig size classes, economic size of farm (SO...."
"sts_copi_m"	"Construction cost (or producer prices), new residential buildings - monthly data (2010 = 100)"
"met_gind3"	"Demographic balance and crude rates"
"egi_rd_pn"	"Economic globalisation indicators on research and development by partner and NACE Rev. 2"
"nrg_125a"	"Imports - electricity - annual data"
"t2020_rk100"	"Daily calorie supply per capita by source"
"htec_emp_nisco2"	"Employment in technology and knowledge-intensive sectors at the national level, by type of occup...."
"lfsa_epgais"	"Full-time and part-time employment by sex, age and occupation (1 000)"
"cens_91dame"	"Occupied conventional dwellings by tenure status and amenities"
"tipsun10"	"Unemployment rate - 3 year average"
"migr_dubtpeni"	"Pending incoming 'Dublin' transfers by submitting country"
"migr_emi4ctb"	"Emigration by five year age group, sex and country of birth"
"tran_hv_frtra"	"Volume of freight transport relative to GDP"
"ei_etea18_m"	"Euro area 18 international trade - monthly data"
"migr_dubtpeno"	"Pending outgoing 'Dublin' transfers by receiving country"
"demo_fabortord"	"Legally induced abortions by mother's age and number of previous live births"
"nasa_f_tr"	"Financial transactions"
"inn_cis5_exp"	"Innovation activity and expenditure in 2006"
"ilc_pnp3"	"Aggregate replacement ratio (source: SILC)"
"cens_11arco_r2"	"Population by period of arrival in the country, country of birth and NUTS 2 region"
